,id,text
10417,1.2552372297206047e+18,@Uber_Support Hi...purchased an @UberEats gift card and @DesiWord did not receive a code to activate. She received a link that led to a blank message. She had no clue I sent her a gift. What’s the deal Uber😡. What can we do to make sure she has an awesome birthday dinner?!
10428,1.2552374152053064e+18,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! 😀  Download the App ► https://t.co/x2Sl…
10436,1.2552375107598828e+18,RT @casting_girl: @Uber_Support Hi...purchased an @UberEats gift card and @DesiWord did not receive a code to activate. She received a link…
10440,1.2552375566707917e+18,@Uber_Support i've dmed u
10441,1.2552375601478533e+18,RT @UberFacts: The Most Accurate English Speakers Can Pronounce Every Single Word in This Poem From 100 Years Ago https://t.co/d3MVemUxCy
10446,1.2552376066249564e+18,"RT @TashmiaI: The @Uber team define business for good, ordering thousands of masks made by township enterprise partners, putting incomes in…"
10450,1.2552376181425152e+18,"@OliReading @UberUKsupport #Uber keep on losing their licence, so it’s not like you can get a ride anyway... 😄😄😄"
10459,1.2552377042767585e+18,Well done @Uber - superb new advert 👏🏻
10465,1.2552377517059113e+18,"RT @jchatterleyCNN: ""Thank you for not riding with us,"" says @Uber, as the firm adapts to the new #covid19 reality. SVP @andrewgordonmac ta…"
10466,1.255237753551405e+18,"Wow. Just saw the Thank You for not riding with Uber ad, encouraging everyone to stay at home by showing some pretty emotional images of people at home. What a brilliant ad. #Uber #ThankyoufornotridingwithUber"
10476,1.2552378599147602e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
10479,1.255237886594691e+18,"@AvaniAfterDark @ann_obyrne @Victoria_EVAUK @avanisoulqueen @scottsantens @johnmcdonnellMP @PhilipHammondUK @frankfieldteam @SkyNews @dwppressoffice @number10gov @Uber @_actionhunger @theresa_may @coop_food @UnpaidBritain @Independent @FrancesOGrady @BobBlackman @GMB_union @nigelmackay @networkrail @NetworkRailEUS @StMungos @streetkitchen @sajidjavid @jeremycorbyn @itvnews @MayorofLondon @SignatureLiving @jon_sparkes @crisis_uk @AndyBurnhamGM @Meg_HillierMP @JohnHealey_MP @MarvinJRees @chakrabortty @pussmilligan @TrussellTrust @NicolaSturgeon @Cllr_Matt_Kerr @GlasgowCC @GeorgeAylett @EdwardLeighMP @Ianblackford_MP @alexsobel @amcarmichaelMP @drewhendrySNP Thank you for writing this article about the need for #UBI. THIS IS SO BADLY NEEDED NOW, PEOPLE ARE STRUGGLING! Please keep pushing for it &amp; will you work with MP colleagues @alexsobel @EdwardLeighMP &amp; more? 🆘👥💷🕛https://t.co/02boSoIDLC"
10486,1.2552379645165445e+18,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! 😀  Download the App ► https://t.co/x2Sl…
10516,1.255238399449092e+18,RT @LaceeSylvester: A 14 year old girl was picked up by an @Uber driver around 2 am on Saturday. You guys are doing nothing to help her fam…
10566,1.2552391348027802e+18,#RT @phocuswire: WEBINAR ALERT! How digital innovation helps Uber go beyond ride-sharing in difficult times https://t.co/oZ3UAmFMQK via @phocuswire w/ @Uber @DocuSign and @salesforce
10572,1.2552391970127544e+18,@Uber_Support roommate has been waiting for his order for two hours.  No phone support for you or the restaurant.  App wont allow to cancel order OR online support. . Wtf?!??!??!?!?
10576,1.2552392278870262e+18,@TuesdayStories @JoeListComedy @marknorm @BlueChew @feals @Uber @ChipotleUK @expressvpn @antoinescookies @StarbucksCanada I made the image bad on purpose by the way. Thats what makes it good. The obvious not trying is n line with the show. Now the image below I actually tried on. Mark looks great. #tuesgay #TheFunctionalAddict #TuesdaysWithStories #comedy #funny https://t.co/6QN1om0O0H
10592,1.2552393355841167e+18,"In February &amp; March I uninstalled #AIRBNB, #MMT, #oyo, #Ola, #Uber, #Lyft, #Agoda &amp; #Bookings.com 😂

If this Lockdown / Curfew extends further I will uninstall #Amazon, #Flipkart &amp; #GoogleMaps also. 🤪

#COVID19 #Lockdown #Curfew"
10607,1.2552395001812623e+18,"RT @UberFacts: An Owner Tried To Be Feisty With a Contractor, Ends Up Begging For His Return https://t.co/IxJwZpHuL6"
10615,1.2552395892556677e+18,"RT @UberFacts: An Owner Tried To Be Feisty With a Contractor, Ends Up Begging For His Return https://t.co/IxJwZpHuL6"
10616,1.2552395995736842e+18,"@Uber OK its been like this for days and its still not  Surging...yea that makes sense.
Support the drivers https://t.co/IxdAkzxaNU"
10629,1.25523976918707e+18,No help by uber care fund @Uber @Uber_Support @Uber_India @UberUK @PMOIndia @mlkhattar https://t.co/I53yCfgNWl
10648,1.2552399715454976e+18,"RT @UberFacts: An Owner Tried To Be Feisty With a Contractor, Ends Up Begging For His Return https://t.co/IxJwZpHuL6"
10649,1.2552399738230129e+18,"New customer 

Ubereats $7 off.  Code  eats-asha2669ue https://t.co/DHK4TkNX4K

coupons discounts  @delivery promo code  @uber @Restaurant @Ubereats @postmates grocery https://t.co/FzeNDeAXvI"
10682,1.2552404324240466e+18,"This introduces the @Uber #selfdriving #accident, with some #software #solutions for curing in the future.  I agree with the #roadhazard issue, but use satellite combined with overloading of object identification &amp; algorithms with extra lighting. 

https://t.co/BExUvmzajT https://t.co/jISxbm9ysI"
10684,1.2552404417731502e+18,"@Uber_Support / @Uber_Canada, Hi there! 

I was wondering if I could possibly get in touch with someone regarding a ""wait time fare"" which was incorrectly applied to my SCHEDULED trip this afternoon. 

Any help would be appreciated. Thank you! 👍"
10687,1.2552404861446554e+18,"Only 🚙🚗🚙🚗New customers only.

uber Up to $20 use promo code asha2669ue 

@delivery promo code  @uber @Restaurant @Ubereats @postmates  @grubhub @eat24 taxi DoorDash Lyft https://t.co/b1dcqbwPHr"
10690,1.2552405594611098e+18,RT @UberFacts: Hilarious Memes About the Joy That Is Married Life https://t.co/YPaIvX64E2
10710,1.2552407932348252e+18,"Ugh, #Uber gets rid of their promotions and we can get them more now than we can #Lyft and that's where the better prices are and the promotion that we pay for monthly. Just grrr"
10732,1.25524110113024e+18,@IamHussainSaad @ShieldVoC @Uber_Australia @Uber @UberEats @Uber_Support Just run them over
10737,1.255241140867158e+18,@DriversAmerican @monteytaxi @TerryAr87353434 @Mugenc4s @Uber This incident was a PHV not a Taxi. There is no front seat in a London Taxi. The press often misreport the vehicle involved. In the last 7 years there have been 100’s of convictions for rape ALL in PHV - the MAJORITY in UBERS - NONE in Taxis.
10742,1.255241176900305e+18,"@Uber_Support So this morning I received this email from Uber terminating my account as they suspect of me committing fraudulent activities. This is an unfair and very biased Uber treat their drivers. Just because one drunk rude customer give negative ratings, my account is suspended https://t.co/g4vi1d00XC"
10743,1.2552411802348175e+18,@Uber_Anne If I lived closer to you I'd volunteer to carry It for you 😊
10745,1.2552412026114785e+18,RT @UberSlutMother: Ahh the #GoodOldDays of being an #Uber driving slut...  Seems so long ago 😰 https://t.co/RGcsaXzOv8
10746,1.255241205056766e+18,".@Uber_Support I need to speak to a human customer service representative, there was meat in my vegetarian daughter's vegetable biryani. The app just keeps sending me the same boilerplate about regularity of issues despite no orders since 17.3.20 before today. https://t.co/aLrhGHe679"
10754,1.255241269061849e+18,RT @UberFacts: Historical Incidents You Might Not Have Been Taught About In School https://t.co/Egn333zl5Y
10782,1.2552416149577114e+18,RT @cabbiepeter: @DriversAmerican @monteytaxi @TerryAr87353434 @Mugenc4s @Uber This incident was a PHV not a Taxi. There is no front seat i…
10790,1.2552416923928904e+18,Capitalism relies on socialism. #Uber https://t.co/5Y4bM3DKAx
10802,1.255241786869588e+18,"@Uber_Support I have never committed any fraudulent or stealing in my life. I’ve been with Uber for over two years, completed over 2500 trips and all I get is this!!
I have family with kids to feed. I rely heavily on Uber as a second source of income yet they terminate my account in this time"
10804,1.25524179390763e+18,"@Uber_RSA @Uber_Support @Uber @Uber @Uber_Support @Uber_RSA still waiting for a response to this, and still can't access my account. The 6 digit code is the issue. Please refer the images to see how I was tricked and hacked. Unfortunately I fell victim to a scam and was not helped by Uber AT ALL.
#Uber #scam https://t.co/VOmoWmr81F"
10818,1.2552419178158162e+18,@Uber_Support @Uber_Support Reactive my account now
10826,1.255242083092308e+18,@DriversAmerican @monteytaxi @TerryAr87353434 @Mugenc4s @Uber Lack of barrier for entry allows more ‘Creeps’ to drive for Uber as they are not fussy as to who they ‘employ’. In London they have been proven to falsify background checks and undertaken fake medicals. Poor regulation exacerbates the problem.
10833,1.2552421419049083e+18,"RT @_kiwijase_: So who is with me in deleting @UberEats right now

Great NZ alternative AND more money to our local businesses is Eat Local…"
10847,1.255242313619714e+18,RT @UberFacts: Historical Incidents You Might Not Have Been Taught About In School https://t.co/Egn333zl5Y
10853,1.2552423706957292e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
10854,1.2552423746425692e+18,"hi @alecbaldwin

we need @maddow to report my indictment. 

pick up your schwetty balls and take the @uber on over to @TracyMorgan  knock down 10 frames, feed the sharks and lastly, @uber on over to @maddow and smack her around until she fucking reports the god damn thing."
10865,1.2552424521994895e+18,Can @Uber  add UFO’s to their Uber black option ? https://t.co/fkMgQGJZZ4
10873,1.2552425510256353e+18,"well with this #socialdistancing stuff, despite telling everyone to wear #masks what else do we expect?

I personally always use Yellow Cab service when in Manhattan.

#smallbusiness #NYC #business 
#WakeUpAmerica #wakeupNY 

==&gt; #Uber and 20% #workforce cuts #economy https://t.co/uttp3Fm1vc"
10883,1.2552426440217068e+18,RT @UberFacts: Pastry Chef Turns Desserts Into Tiny Worlds That You Have to See to Believe https://t.co/lIwR9wp1GX
10906,1.255242850763182e+18,RT @UberFacts: A Submarine Serviceman Shared Tips On How To Get Through Long Periods Of Isolation https://t.co/do9mI97qGr
10927,1.2552431028617871e+18,RT @cabbiepeter: @DriversAmerican @monteytaxi @TerryAr87353434 @Mugenc4s @Uber Lack of barrier for entry allows more ‘Creeps’ to drive for…
10928,1.25524311092335e+18,RT @UberFacts: This Kindergarten Worksheet is Stumping Adults Everywhere https://t.co/YDHz2FaQZs
10944,1.2552432715903386e+18,RT @RHG14: Dear @Uber_Support the reason you can’t take a payment from the account on my card is because I closed it.  Please stop emailing…
10955,1.2552434106483139e+18,"Why do #UBER background check their taxi drivers?

This also sounds like a certain individual was out looking for trouble to advance UBER's business. https://t.co/sdngT4wBFG"
10970,1.2552435921903452e+18,RT @UberSlutMother: Ahh the #GoodOldDays of being an #Uber driving slut...  Seems so long ago 😰 https://t.co/RGcsaXzOv8
10981,1.2552437473712128e+18,"@DarkDripz_ @UberEats honestly none of this would’ve even happened if they just waited a few more days to close the borders 
I’ll forever be salty 

Still fuck Uber eats though"
10983,1.2552437590019645e+18,@Uber_Support I canceled my Uber Eats pass because the $0 delivery fee that refreshed every 5 minutes (as a shared order) isn’t appearing anymore. I don’t order $15 worth of food to qualify for the pass anyways so I’d rather have the shared delivery screen back. Please help.
10985,1.2552437810388419e+18,RT @LMF1208: @Uber_Support I canceled my Uber Eats pass because the $0 delivery fee that refreshed every 5 minutes (as a shared order) isn’…
10991,1.2552438663468605e+18,@Cloomydia1 @lyft Apparently my background check didn’t clear for @Uber.  No idea what could possibly be the case.  Waiting to see.  Maybe because I had a small fender bender several years ago?  🤷🏾‍♀️
10996,1.2552439196773704e+18,"RT @ngoel36: Great read from @nicksrockwell, former CTO at @nytimes -- awesome to see @Uber alums @schildkrout and @andrewchen continuing t…"
11001,1.2552440215193027e+18,"@NYCMayor @fema @FDNY We have designed two way Dual Disposable Covers 4 your transport system, &amp; we can't get anyone from New York to contact us?  REDUCE GERM TRANSFER FROM SEATS TO CLOTHING!  #Covid19HELP #TravelSafe #StayHealthy  #Lyft #Uber #Rail #Restaurants #Schools https://t.co/uwpI6mzDJH https://t.co/3TZAIvLO9d"
11018,1.2552441996219515e+18,"RT @ngoel36: Great read from @nicksrockwell, former CTO at @nytimes -- awesome to see @Uber alums @schildkrout and @andrewchen continuing t…"
11094,1.2552448159958958e+18,@angelicaross @lyft @Uber Well good luck girl. Praying that all your wishes come to fruition 💰
11100,1.2552448452889969e+18,I wanted uber eats. Order it 3 hours ago. Tried to reach out. And they refunded me from orders they forgot about in DECEMBER. And it’s been 3 hours and I still haven’t gotten my food. I’m actually upset rn. @UberEats
11105,1.2552449067649106e+18,@Uber thank you for the useless promo codes. As an loyal @Uber user and frontline essential worker in NYC #nurse the promo codes you sent don’t work. Hard to believe #Uber can’t help a nurse out. #subwaysareunsafe #ineedtogettowork #covidicunurse
11113,1.2552449499242537e+18,@ipfconline1 @visibrain @PlayStation_jp @Toyota @Samsung @intel @SamsungNewsUS @Sony @HMGnewsroom @oneplus @Lenovo @Seagate @MercedesBenz @GroupeLaPoste @Uber @Dell @IBM_France @jblefevre60 @Ym78200 @Fisher85M Congratulations 🎊
